NAME	O3_4363A	O3_4363A_e	O2_3726A	O2_3726A_e	O2_3729A	O2_3729A_e	O3_5007A	O3_5007A_e	H1r_6563A	H1r_6563A_e	H1r_4861A	H1r_4861A_e	
39627763761545796	31.8610068599669	3.685786072344732	181.4500936768991	15.98744475431899	217.0383556386259	19.71542955342928	1726.132032785994	83.14449158819644	935.541365917612	25.45926279317167	315.7773173398779	11.76106421450472	
39627769662934656	33.70165142127011	2.421173666338387	426.905714610484	49.42560507979606	448.9811889037988	64.8547702394499	3288.116975229834	268.6512233928344	1788.926532778109	90.09415898724768	540.8466802201789	34.55985135365816	
39627769671323243	14.15154459815402	2.511508093731434	231.9243766474414	12.19345979205462	317.8835690551312	15.90769151130498	1409.994627814826	86.11814210613213	930.3483716659016	39.27387054404517	287.9117864873464	14.07234615292826	
39627781859969789	65.80594371934934	3.458427543222321	277.6312697537423	18.93735867324542	362.7711495721963	23.34546698472148	3975.760292861177	264.5025338010307	1838.991788278204	77.60786287963617	586.5590609487252	21.78959914530445	
39627805918500228	10.05464012657763	1.962122929315137	487.9305105744089	16.95094330062399	630.3347258562026	23.26942169532214	1443.839480183963	42.66882929024137	1416.954324225089	34.79686115446594	410.3554394167704	9.15668782127087	
39627806086267972	39.2075896684277	4.776687210097033	1699.489305397001	143.1017152202068	1033.648352317497	140.765356220778	5901.437571488618	382.3013893295938	4157.865884360855	160.3363948739381	1259.697806188408	63.27494116489437	
39627806199517345	33.94077443260553	6.576795833180045	630.161944189288	50.52013894203483	944.2379486526435	71.70959714166102	4217.297343532139	177.9213883854312	2669.933297547928	57.17057723817762	817.447105981683	26.34586611585129	
39627818232973761	44.38073663262765	6.380621150415952	750.1724758391423	67.35342321517915	923.4488975431274	93.23302777733252	4023.421746005914	276.5343108077743	2465.490918284771	116.2346827839164	833.0098925569218	42.40169201260373	
39627824084027025	47.04767279619177	5.206180307126151	538.4812177610193	41.67889546636169	803.580585604043	59.05617268956044	3094.495656374377	151.331034531902	2080.17836886132	56.40556365332469	632.0240918871092	16.25820560306671	
39627824243412862	31.56001201544159	5.644945568957344	623.2724067330391	28.34809471286949	872.3453530682372	38.48458126924196	3747.069400492664	125.2939438195204	2530.40941548168	29.81567518224548	752.253885001056	24.83806238139578	
39627842434107463	74.08880020704801	5.91073056787477	122.7940041183161	16.38482717322844	153.4016471753021	19.33072560121111	3140.073222041635	125.544591979635	1479.633867061804	24.85818470030194	507.9825519377646	10.86053460680714	
39627854333347143	45.49496264297842	6.074427328819818	226.3723741273881	20.21100964711035	296.8692101660791	23.16455353995228	1918.274563861629	69.08276871812988	1264.610098839039	31.41355990457696	436.0226082535165	13.97443089973045	
39627878471567088	20.91863654763129	3.631662806613383	440.8920343699287	45.71698289048731	794.5016832574221	68.29778430217199	2575.019718977341	92.62431754403758	1883.262514829078	41.20958462468721	585.9084032590723	19.73397738464477	
39627932737474769	33.60643461307648	3.954610346397871	945.7085554238072	69.48501514548985	1284.080601345642	99.55251905321066	3966.349223381872	207.5135910253545	3115.588743673081	94.19230420021134	1041.866975439943	41.3956801161185	
39627956787613161	42.74144575941009	5.521473892103743	622.4369741528579	34.01938152681259	836.4417329032651	48.93836030867601	3265.155314948799	135.7577798227939	2091.030788885012	47.43166861684781	678.3540712491589	15.80972883907155	
39627860549305178	24.89043590176187	4.787683780656929	443.6370215354748	37.88361950295025	493.9125162906679	47.77959290573954	3329.980558759925	195.4296452055891	1952.025701750558	72.75954158670325	590.3546368065914	28.51063313602467	
